@relation 'Domains 05.11.2020 12:35:42'

@attribute DomainLength numeric
@attribute NumberDigits numeric
@attribute NumberVowels numeric
@attribute NumberConsonants numeric
@attribute NumberSpecialCharacters numeric
@attribute NumberUniqueCharacter numeric
@attribute NumberRepetitions numeric
@attribute LengthDigitsSequence numeric
@attribute LengthVowelsSequence numeric
@attribute LengthConsonantSequence numeric
@attribute LengthSpecialCharactersSequence numeric
@attribute RatioDigitToLength numeric
@attribute RatioVowelsToLength numeric
@attribute RatioConsonantsToLength numeric
@attribute RatioSpecialCharactersToLength numeric
@attribute RatioVowelsToConsonants numeric
@attribute RatioUniqueCharacterToLength numeric
@attribute FrequencyRepeat numeric
@attribute FrequencyNgram2 numeric
@attribute FrequencyNgram3 numeric
@attribute FrequencyNgram4 numeric
@attribute FrequencyNgram5 numeric
@attribute class {0,1}

@data
20,0,7,12,0,13,8,0,2,3,0,0,0.35,0.6,0,0.583333,0.65,1.263158,-1.740257,-0.982963,-3.170994,-12,0
11,0,4,5,0,9,6,0,1,2,0,0,0.363636,0.454545,0,0.8,0.818182,1.1,-2.712275,-2.163414,-3.6,-3,0
16,0,5,10,0,12,6,0,1,2,0,0,0.3125,0.625,0,0.5,0.75,1.066667,-3.506944,-5.820607,-6.454418,-6.233333,0
9,0,2,6,0,8,3,0,1,4,0,0,0.222222,0.666667,0,0.333333,0.888889,1,-1.176915,-1.692291,-2.918193,-1,0
12,0,3,8,0,11,4,0,1,3,0,0,0.25,0.666667,0,0.375,0.916667,1.090909,-2.002593,-4.952883,-7.156613,-3,0
17,0,7,9,0,13,8,0,1,2,0,0,0.411765,0.529412,0,0.777778,0.764706,1.125,-1.126841,-2.786548,-2.669271,-12,0
9,0,3,5,0,7,4,0,1,1,0,0,0.333333,0.555556,0,0.6,0.777778,1.25,-0.205434,-0.408756,-2.42432,-1,0
17,0,8,7,0,12,10,0,2,2,0,0,0.470588,0.411765,0,1.142857,0.705882,1,-2.869378,-3.902301,-5.328942,-9,0
15,0,5,8,0,11,7,0,2,2,0,0,0.333333,0.533333,0,0.625,0.733333,1.071429,-3.589832,-7.044906,-8.544375,-6.75,0
13,0,5,7,0,9,6,0,1,2,0,0,0.384615,0.538462,0,0.714286,0.692308,1.25,-1.956845,-5.543652,-7.796272,-2,0
14,0,6,6,0,11,8,0,2,2,0,0,0.428571,0.428571,0,1,0.785714,1.076923,-2.450217,-5.603625,-4.04849,-6,0
8,1,2,4,0,7,4,1,1,2,0,0.125,0.25,0.5,0,0.5,0.875,1,0.063002,-4.892029,-2,0,0
20,0,6,13,0,12,7,0,1,4,0,0,0.3,0.65,0,0.461538,0.6,1.315789,-2.996155,-3.637539,-3.154732,-12.383333,0
21,0,7,12,0,15,9,0,1,3,0,0,0.333333,0.571429,0,0.583333,0.714286,1.1,-3.572969,-5.843476,-8.935841,-9.333333,0
17,0,7,9,0,11,8,0,1,2,0,0,0.411765,0.529412,0,0.777778,0.647059,1.125,-2.551994,-3.02548,-3.843699,-7.888889,0
20,0,9,10,0,14,10,0,3,2,0,0,0.45,0.5,0,0.9,0.7,1.105263,-1.875608,-4.462362,-7.339585,-12.857143,0
9,0,3,5,0,8,4,0,2,2,0,0,0.333333,0.555556,0,0.6,0.888889,1,-1.643132,-1.948932,-2.071306,-1,0
17,0,7,9,0,9,8,0,2,2,0,0,0.411765,0.529412,0,0.777778,0.529412,1.375,-1.047016,-0.654564,-0.713092,-7.928571,0
19,0,6,12,0,13,7,0,1,4,0,0,0.315789,0.631579,0,0.5,0.684211,1.111111,-2.604536,-5.319141,-8.175989,-12,0
20,0,7,12,0,14,8,0,1,2,0,0,0.35,0.6,0,0.583333,0.7,1,-4.024834,-6.709714,-10.001661,-14,0
17,0,6,10,0,15,7,0,2,2,0,0,0.352941,0.588235,0,0.6,0.882353,1,-3.52739,-6.715667,-9.643049,-11.75,0
14,0,5,8,0,10,6,0,2,3,0,0,0.357143,0.571429,0,0.625,0.714286,1.153846,-1.702561,-5.060738,-5.316374,-8.714286,0
13,0,5,6,0,11,7,0,2,2,0,0,0.384615,0.461538,0,0.833333,0.846154,1,-5.292096,-7.852403,-7.724679,-7,0
11,0,4,6,0,8,5,0,1,3,0,0,0.363636,0.545455,0,0.666667,0.727273,1.4,-2.434666,-3.389567,-3.035648,-4.636364,0
15,0,6,8,0,11,7,0,2,2,0,0,0.4,0.533333,0,0.75,0.733333,1.142857,-2.546663,-3.856374,-2.713803,-9.679487,0
18,0,8,9,0,13,9,0,2,2,0,0,0.444444,0.5,0,0.888889,0.722222,1,-3.126741,-3.444257,-5.244354,-10.166667,0
13,2,2,8,0,10,5,2,1,3,0,0.153846,0.153846,0.615385,0,0.25,0.769231,1.083333,0.95677,-1.643509,-1.359939,-5,0
15,2,4,8,0,13,7,2,2,4,0,0.133333,0.266667,0.533333,0,0.5,0.866667,1.214286,-0.197073,-2.129102,-8.078734,-7,0
20,0,8,11,0,13,9,0,2,3,0,0,0.4,0.55,0,0.727273,0.65,1.210526,-3.317251,-6.036723,-6.366581,-14,0
12,0,5,6,0,7,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.583333,1.727273,-2.833944,-4.597869,-6.578705,-4,0
13,0,3,9,0,11,4,0,1,3,0,0,0.230769,0.692308,0,0.333333,0.846154,1,-0.82366,-1.812479,-4.955604,-5,0
12,0,5,6,0,10,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.833333,1.181818,-3.143204,-5.679583,-6.761982,-5,0
12,0,4,7,0,11,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-1.820157,-2.509499,-2.039437,-4,0
16,0,7,8,0,10,8,0,1,2,0,0,0.4375,0.5,0,0.875,0.625,1.066667,-3.750391,-5.456499,-8.870369,-10,0
10,0,3,6,0,8,4,0,1,3,0,0,0.3,0.6,0,0.5,0.8,1.111111,-2.07201,-2.688718,-3.542477,-2,0
14,0,6,7,0,10,7,0,1,2,0,0,0.428571,0.5,0,0.857143,0.714286,1.153846,-3.757572,-5.126789,-4.221381,-7,0
20,0,8,11,0,13,9,0,1,2,0,0,0.4,0.55,0,0.727273,0.65,1.052632,-3.230906,-6.585189,-11.120847,-9,0
23,0,8,13,0,13,10,0,1,2,0,0,0.347826,0.565217,0,0.615385,0.565217,1.227273,-4.052939,-4.318612,-5.148516,-8.228571,0
17,0,6,10,0,11,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.647059,1.0625,-3.06264,-3.366582,-1.921096,-8.361465,0
10,0,5,4,0,8,6,0,2,1,0,0,0.5,0.4,0,1.25,0.8,1.111111,-3.207945,-4.236165,-4.125281,-3,0
10,0,4,5,0,9,5,0,1,2,0,0,0.4,0.5,0,0.8,0.9,1.111111,-2.669967,-2.588315,-1.762037,-0.666667,0
10,0,3,6,0,7,4,0,1,2,0,0,0.3,0.6,0,0.5,0.7,1.222222,-1.394574,-2.126798,-1.741501,-2,0
25,0,11,13,0,14,12,0,2,2,0,0,0.44,0.52,0,0.846154,0.56,1.208333,-4.543937,-7.498868,-11.852742,-14,0
11,0,3,6,0,9,5,0,1,3,0,0,0.272727,0.545455,0,0.5,0.818182,1.1,-1.976773,-2.907117,-5.1,-3,0
23,0,8,14,0,16,9,0,1,3,0,0,0.347826,0.608696,0,0.571429,0.695652,1.272727,-2.118383,-5.210109,-9.360508,-15.538462,0
14,0,7,6,0,10,8,0,2,1,0,0,0.5,0.428571,0,1.166667,0.714286,1.230769,-2.029619,-3.966045,-5.878227,-7,0
12,0,4,7,0,10,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-2.295456,-4.137911,-4.591084,-3,0
18,0,9,7,0,11,11,0,2,2,0,0,0.5,0.388889,0,1.285714,0.611111,1.117647,-5.411946,-10.323565,-12.845436,-8,0
24,0,9,12,0,16,12,0,2,3,0,0,0.375,0.5,0,0.75,0.666667,1.086957,-5.611813,-9.605606,-11.37051,-17.604706,0
17,0,6,10,0,14,7,0,1,3,0,0,0.352941,0.588235,0,0.6,0.823529,1,-1.651076,-3.838871,-5.45956,-9.692308,0
14,0,5,7,0,10,7,0,2,2,0,0,0.357143,0.5,0,0.714286,0.714286,1.307692,-2.729443,-5.167051,-5.598003,-7,0
13,0,5,7,0,10,6,0,2,3,0,0,0.384615,0.538462,0,0.714286,0.769231,1,-2.089684,-1.999476,-0.415995,-4,0
12,0,5,6,0,9,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.75,1.363636,-1.935593,-4.251208,-5.166394,-5,0
12,0,3,7,0,10,5,0,1,2,0,0,0.25,0.583333,0,0.428571,0.833333,1.181818,-3.89273,-4.818839,-5.876672,-4,0
18,0,7,10,0,12,8,0,1,2,0,0,0.388889,0.555556,0,0.7,0.666667,1.176471,-1.992303,-3.163128,-5.119119,-7.083333,0
9,0,3,5,0,7,4,0,1,3,0,0,0.333333,0.555556,0,0.6,0.777778,1.125,-1.409438,-1.34387,-2.77044,-2,0
29,0,9,16,0,18,13,0,2,4,0,0,0.310345,0.551724,0,0.5625,0.62069,1.071429,-6.621849,-11.428722,-17.162806,-19.333333,0
21,0,7,12,0,14,9,0,2,3,0,0,0.333333,0.571429,0,0.583333,0.666667,1.05,-3.364569,-5.096607,-10.239048,-11.433333,0
15,0,6,8,0,11,7,0,2,2,0,0,0.4,0.533333,0,0.75,0.733333,1,-2.479474,-4.422795,-7.18921,-6,0
13,0,4,8,0,10,5,0,2,2,0,0,0.307692,0.615385,0,0.5,0.769231,1.083333,-2.996414,-4.769835,-5.716553,-2,0
18,0,6,10,0,13,8,0,2,3,0,0,0.333333,0.555556,0,0.6,0.722222,1.117647,-4.156868,-5.294525,-5.684031,-10,0
14,0,6,7,0,12,7,0,2,2,0,0,0.428571,0.5,0,0.857143,0.857143,1,-2.333804,-5.463411,-6.859704,-1,0
11,0,7,3,0,7,8,0,3,1,0,0,0.636364,0.272727,0,2.333333,0.636364,1.3,-1.751448,-2.274044,-3.441369,-3,0
14,0,6,7,0,10,7,0,2,3,0,0,0.428571,0.5,0,0.857143,0.714286,1.076923,-1.918669,-1.469001,-2.492933,-5,0
10,0,2,7,0,8,3,0,1,4,0,0,0.2,0.7,0,0.285714,0.8,1,-1.66203,-2.371614,-3.425957,-1,0
15,0,4,10,0,11,5,0,1,3,0,0,0.266667,0.666667,0,0.4,0.733333,1.214286,-2.086463,-2.725548,-5.022376,-8,0
22,0,8,13,0,12,9,0,2,3,0,0,0.363636,0.590909,0,0.615385,0.545455,1.238095,-1.407024,-4.392439,-8.476487,-15,0
31,0,9,18,0,19,13,0,2,3,0,0,0.290323,0.580645,0,0.5,0.612903,1.5,-8.728699,-11.95588,-16.678375,-25,0
14,0,5,8,0,11,6,0,1,2,0,0,0.357143,0.571429,0,0.625,0.785714,1,-3.091611,-6.061994,-8.326944,-7.833333,0
13,0,4,8,0,10,5,0,2,2,0,0,0.307692,0.615385,0,0.5,0.769231,1.166667,-1.11224,-0.332672,-0.559488,-5,0
13,0,3,8,0,11,5,0,1,2,0,0,0.230769,0.615385,0,0.375,0.846154,1.083333,-3.927833,-6.148346,-8.104945,-5,0
15,1,5,8,0,13,7,1,1,2,0,0.066667,0.333333,0.533333,0,0.625,0.866667,1,-1.838657,-6.830759,-6.716316,-7,0
13,0,6,6,0,11,7,0,2,2,0,0,0.461538,0.461538,0,1,0.846154,1,-0.489464,-0.999792,-2.515201,-7,0
12,0,4,7,0,11,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.916667,1.090909,-2.782426,-4.642662,-3.829369,-4,0
15,0,4,9,0,12,6,0,1,2,0,0,0.266667,0.6,0,0.444444,0.8,1.071429,-4.3584,-7.971679,-8.162851,-8,0
13,0,5,7,0,12,6,0,1,2,0,0,0.384615,0.538462,0,0.714286,0.923077,1.083333,-3.277653,-6.303372,-7.302939,-4,0
14,0,5,8,0,11,6,0,2,3,0,0,0.357143,0.571429,0,0.625,0.785714,1.076923,-1.055992,-1.42462,-1.77224,-6,0
26,3,6,15,0,16,11,3,2,4,0,0.115385,0.230769,0.576923,0,0.4,0.615385,1.08,-2.746597,-10.12382,-12.626855,-20.635547,0
9,0,4,3,0,7,6,0,2,2,0,0,0.444444,0.333333,0,1.333333,0.777778,1.25,-2.174501,-2.971571,0,-1,0
12,0,4,7,0,10,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.833333,1.090909,-1.918319,-2.653341,-2.52644,-3.777778,0
27,0,12,12,0,16,15,0,3,2,0,0,0.444444,0.444444,0,1,0.592593,1.192308,-5.605439,-10.765364,-19.399448,-19,0
16,0,5,10,0,10,6,0,1,2,0,0,0.3125,0.625,0,0.5,0.625,1.066667,-1.437522,-3.973835,-7.797095,-9.666667,0
18,0,7,10,0,13,8,0,1,2,0,0,0.388889,0.555556,0,0.7,0.722222,1.117647,-3.791368,-7.580905,-11.215669,-12,0
21,0,7,12,0,13,9,0,1,3,0,0,0.333333,0.571429,0,0.583333,0.619048,1.2,-2.874133,-7.523841,-10.922541,-13,0
11,0,3,7,0,10,4,0,1,4,0,0,0.272727,0.636364,0,0.428571,0.909091,1,-2.237217,-1.982538,-0.360571,-2,0
17,0,7,9,0,11,8,0,2,2,0,0,0.411765,0.529412,0,0.777778,0.647059,1.125,-3.055793,-4.107356,-8.363334,-10.6,0
13,0,5,7,0,10,6,0,1,2,0,0,0.384615,0.538462,0,0.714286,0.769231,1.083333,-1.736414,-2.985922,-3.022367,-5.5,0
12,0,4,7,0,9,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.75,1.090909,-2.406636,-4.080692,-3.540878,-6,0
16,0,5,10,0,13,6,0,1,3,0,0,0.3125,0.625,0,0.5,0.8125,1,-3.043922,-3.420852,-2.621738,-7.833333,0
12,0,5,6,0,9,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.75,1,-1.780469,-3.15136,-2.516624,-3,0
19,0,6,12,0,12,7,0,1,3,0,0,0.315789,0.631579,0,0.5,0.631579,1.222222,-2.083653,-5.26045,-8.508101,-9.857143,0
21,0,8,12,0,14,9,0,2,3,0,0,0.380952,0.571429,0,0.666667,0.666667,1.1,-1.653118,-3.849097,-7.969319,-15.3,0
26,0,8,15,0,19,11,0,2,3,0,0,0.307692,0.576923,0,0.533333,0.730769,1.16,-8.052703,-14.391459,-18.223312,-18,0
19,2,4,11,0,14,8,2,1,3,0,0.105263,0.210526,0.578947,0,0.363636,0.736842,1.111111,-1.979358,-4.664842,-9.895778,-11,0
15,0,5,9,0,12,6,0,1,3,0,0,0.333333,0.6,0,0.555556,0.8,1,-2.574251,-5.492276,-7.678691,-3.48,0
15,0,6,7,0,12,8,0,2,2,0,0,0.4,0.466667,0,0.857143,0.8,1,-3.545441,-7.16507,-9.804838,-7,0
19,0,5,12,0,14,7,0,1,2,0,0,0.263158,0.631579,0,0.416667,0.736842,1.111111,-4.754584,-6.642632,-9.253384,-11.227106,0
10,0,4,5,0,7,5,0,1,1,0,0,0.4,0.5,0,0.8,0.7,1.111111,-1.644324,-0.660856,-0.854784,-2,0
11,0,5,5,0,10,6,0,2,2,0,0,0.454545,0.454545,0,1,0.909091,1,-2.63439,-3.951958,-5.30033,-3,0
11,0,5,5,0,9,6,0,2,1,0,0,0.454545,0.454545,0,1,0.818182,1.2,-1.70555,-2.680605,-3.604048,-2,0
11,0,4,6,0,8,5,0,2,2,0,0,0.363636,0.545455,0,0.666667,0.727273,1,-2.644925,-3.599265,-4.414483,-3,0
10,0,5,4,0,7,6,0,2,1,0,0,0.5,0.4,0,1.25,0.7,1.333333,-0.993979,-2.716836,-4.191634,-1,0
12,0,5,6,0,10,6,0,1,2,0,0,0.416667,0.5,0,0.833333,0.833333,1.090909,-1.451576,-3.670607,-5.063529,-4,0
9,0,3,5,0,7,4,0,1,3,0,0,0.333333,0.555556,0,0.6,0.777778,1,-1.580032,-2.12303,-1.727273,0,0
15,0,6,8,0,10,7,0,3,3,0,0,0.4,0.533333,0,0.75,0.666667,1.142857,-1.563721,-2.256532,-3.978555,-7,0
14,0,5,8,0,12,6,0,1,2,0,0,0.357143,0.571429,0,0.625,0.857143,1.153846,-2.488582,-4.409704,-4.383764,-9,0
12,0,5,6,0,9,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.75,1.090909,-2.655876,-5.045741,-6.019379,-4,0
34,3,4,19,0,20,15,1,2,10,0,0.088235,0.117647,0.558824,0,0.210526,0.588235,1.484848,0.834935,-3.916015,-5.788889,-20,0
10,0,3,6,0,9,4,0,1,4,0,0,0.3,0.6,0,0.5,0.9,1.111111,-1.749166,-1.642177,-0.194444,-2,0
8,0,4,3,0,8,5,0,2,2,0,0,0.5,0.375,0,1.333333,1,1,-2.585502,-3.232218,-1.827516,-2,0
10,0,4,5,0,9,5,0,2,2,0,0,0.4,0.5,0,0.8,0.9,1.111111,-1.295899,-2.348734,-3.631667,-1,0
16,0,7,8,0,10,8,0,2,2,0,0,0.4375,0.5,0,0.875,0.625,1.066667,-2.59152,-6.219128,-6.911925,-7,0
14,0,5,8,0,10,6,0,1,3,0,0,0.357143,0.571429,0,0.625,0.714286,1.230769,-2.163966,-4.71764,-5.097936,-7,0
22,0,7,14,0,13,8,0,2,4,0,0,0.318182,0.636364,0,0.5,0.590909,1.190476,-3.607387,-7.105556,-9.149689,-15.121212,0
9,0,4,4,0,9,5,0,2,1,0,0,0.444444,0.444444,0,1,1,1,-1.039789,-2.067458,-2.361336,0,0
17,0,6,10,0,11,7,0,1,2,0,0,0.352941,0.588235,0,0.6,0.647059,1.1875,-2.570629,-3.104591,-4.149187,-9.75,0
16,0,6,8,0,13,8,0,1,2,0,0,0.375,0.5,0,0.75,0.8125,1.2,-3.949904,-5.742414,-8.316528,-9,0
14,0,5,8,0,11,6,0,2,2,0,0,0.357143,0.571429,0,0.625,0.785714,1,-0.392175,-3.421998,-4.063584,-7,0
10,0,3,6,0,8,4,0,1,2,0,0,0.3,0.6,0,0.5,0.8,1,-1.142466,-2.100142,-1.003642,-1,0
17,0,7,9,0,13,8,0,3,4,0,0,0.411765,0.529412,0,0.777778,0.764706,1.0625,-1.974065,-4.658024,-6.247355,-12,0
14,0,6,7,0,10,7,0,1,2,0,0,0.428571,0.5,0,0.857143,0.714286,1.076923,-1.156968,-4.1356,-4.886229,-7,0
18,0,6,10,0,14,8,0,1,2,0,0,0.333333,0.555556,0,0.6,0.777778,1.058824,-5.568924,-8.444876,-10.015608,-8.777778,0
13,0,4,8,0,9,5,0,1,3,0,0,0.307692,0.615385,0,0.5,0.692308,1.083333,-2.899168,-5.143192,-5.634364,-4,0
12,0,4,7,0,10,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-0.468063,-1.816568,-3.636468,-6,0
12,0,3,7,0,8,5,0,1,3,0,0,0.25,0.583333,0,0.428571,0.666667,1.181818,-2.731397,-2.426492,-3.02807,-4,0
19,0,7,11,0,8,8,0,2,3,0,0,0.368421,0.578947,0,0.636364,0.421053,2.277778,-0.831723,-4.164718,-7.210618,-11,0
13,0,4,8,0,10,5,0,1,3,0,0,0.307692,0.615385,0,0.5,0.769231,1,-0.988916,-2.053646,-3.146708,-4,0
11,0,4,6,0,9,5,0,1,2,0,0,0.363636,0.545455,0,0.666667,0.818182,1,-2.256095,-3.058611,-4.167478,-3,0
10,0,4,5,0,9,5,0,2,2,0,0,0.4,0.5,0,0.8,0.9,1,-2.183901,-3.338964,-3.293257,-2,0
20,0,5,12,0,15,8,0,1,3,0,0,0.25,0.6,0,0.416667,0.75,1.052632,-6.593184,-12.157826,-13.632546,-14.222222,0
17,0,5,11,0,13,6,0,1,3,0,0,0.294118,0.647059,0,0.454545,0.764706,1.125,-1.240301,-2.089367,-4.771995,-4.666667,0
15,0,5,9,0,11,6,0,1,3,0,0,0.333333,0.6,0,0.555556,0.733333,1.214286,-1.739746,-3.770424,-4.403643,-7.454545,0
16,0,7,7,0,11,9,0,2,2,0,0,0.4375,0.4375,0,1,0.6875,1.2,-4.418141,-7.566871,-7.504559,-9,0
6,0,3,2,0,6,4,0,2,1,0,0,0.5,0.333333,0,1.5,1,1,-2.068636,-1.734208,-1.733333,0,0
26,0,10,14,0,14,12,0,1,2,0,0,0.384615,0.538462,0,0.714286,0.538462,1.36,-2.198485,-5.130154,-9.908162,-18,0
12,0,5,6,0,8,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.666667,1.272727,-3.905896,-4.65031,-6.017608,-4,0
12,0,4,7,0,9,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.75,1.090909,-2.950149,-3.59443,-4.413224,-3,0
22,0,9,12,0,16,10,0,2,2,0,0,0.409091,0.545455,0,0.75,0.727273,1,-3.376544,-9.577231,-13.281936,-17,0
34,0,12,18,0,14,16,0,2,4,0,0,0.352941,0.529412,0,0.666667,0.411765,1.484848,-6.638088,-13.641266,-19.273589,-24.666667,0
20,0,7,12,0,13,8,0,2,3,0,0,0.35,0.6,0,0.583333,0.65,1.052632,-2.244391,-5.299235,-7.587117,-9.431746,0
10,0,3,6,0,9,4,0,1,3,0,0,0.3,0.6,0,0.5,0.9,1,-2.588197,-2.672514,-4.686417,-2,0
7,0,3,3,0,6,4,0,1,1,0,0,0.428571,0.428571,0,1,0.857143,1,-1.98458,-2.427816,-2.314286,0,0
11,0,3,7,0,9,4,0,1,3,0,0,0.272727,0.636364,0,0.428571,0.818182,1.2,-1.080217,-2.09692,-4.049401,-2,0
14,0,5,7,0,10,7,0,1,2,0,0,0.357143,0.5,0,0.714286,0.714286,1.076923,-5.131859,-7.169733,-8.789414,-6,0
15,0,5,8,0,11,7,0,2,3,0,0,0.333333,0.533333,0,0.625,0.733333,1.071429,-3.784461,-6.987617,-9.309458,-6,0
16,0,8,7,0,11,9,0,2,2,0,0,0.5,0.4375,0,1.142857,0.6875,1.2,-3.426845,-6.547301,-8.010145,-11,0
21,0,7,13,0,13,8,0,1,3,0,0,0.333333,0.619048,0,0.538462,0.619048,1.2,-1.11674,-2.311284,-4.203035,-11.343101,0
11,0,3,7,0,8,4,0,1,4,0,0,0.272727,0.636364,0,0.428571,0.727273,1.3,-1.740013,-1.085164,-2.981613,-3,0
19,0,7,10,0,11,9,0,2,2,0,0,0.368421,0.526316,0,0.7,0.578947,1.333333,-2.898885,-4.757653,-5.609482,-10.818182,0
19,0,8,10,0,12,9,0,2,2,0,0,0.421053,0.526316,0,0.8,0.631579,1.111111,-3.041111,-4.894624,-6.580806,-9,0
14,1,1,11,0,12,3,1,1,5,0,0.071429,0.071429,0.785714,0,0.090909,0.857143,1.076923,3.870229,0.862723,-0.868195,-7,0
18,0,6,11,0,12,7,0,1,3,0,0,0.333333,0.611111,0,0.545455,0.666667,1.235294,-2.020755,-3.759425,-2.817757,-9.666667,0
14,0,6,7,0,12,7,0,2,2,0,0,0.428571,0.5,0,0.857143,0.857143,1,-1.114996,-3.027578,-6.100042,-7,0
12,0,5,6,0,8,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.666667,1.181818,-2.863415,-4.52989,-5.430376,-5,0
10,0,3,6,0,9,4,0,1,2,0,0,0.3,0.6,0,0.5,0.9,1,-1.276738,-2.143932,-2.919684,-1,0
11,0,3,6,0,10,5,0,1,2,0,0,0.272727,0.545455,0,0.5,0.909091,1,-3.399446,-4.3834,-6.018765,-3,0
13,0,4,8,0,12,5,0,1,2,0,0,0.307692,0.615385,0,0.5,0.923077,1,-2.528794,-5.659801,-5.382997,-4,0
16,0,6,9,0,13,7,0,1,2,0,0,0.375,0.5625,0,0.666667,0.8125,1,-2.402971,-4.223273,-5.456687,-9,0
19,0,7,11,0,10,8,0,1,2,0,0,0.368421,0.578947,0,0.636364,0.526316,1.222222,-1.419379,-2.770293,-3.39626,-11,0
12,0,3,8,0,10,4,0,1,3,0,0,0.25,0.666667,0,0.375,0.833333,1.272727,-1.620411,-1.905917,-2.891728,-4,0
16,0,5,9,0,14,7,0,2,3,0,0,0.3125,0.5625,0,0.555556,0.875,1,-4.527591,-5.989891,-7.997649,-9,0
14,0,2,10,0,12,4,0,1,5,0,0,0.142857,0.714286,0,0.2,0.857143,1,-1.479266,-3.75067,-6.194179,-6,0
14,0,6,7,0,10,7,0,2,2,0,0,0.428571,0.5,0,0.857143,0.714286,1,-2.084377,-3.531419,-4.391974,-7,0
21,0,9,11,0,11,10,0,3,3,0,0,0.428571,0.52381,0,0.818182,0.52381,1.25,-3.293508,-6.772477,-8.747846,-12,0
12,0,5,6,0,10,6,0,1,1,0,0,0.416667,0.5,0,0.833333,0.833333,1.181818,-2.614219,-3.145481,-4.924021,-4,0
12,0,3,8,0,11,4,0,1,3,0,0,0.25,0.666667,0,0.375,0.916667,1.181818,0.278445,-1.028091,-2.185767,-4,0
14,0,6,7,0,9,7,0,3,2,0,0,0.428571,0.5,0,0.857143,0.642857,1.307692,-0.251601,-0.74202,-2.521776,-6,0
12,0,5,6,0,9,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.75,1.454545,-2.780506,-2.453214,-2.297015,-3.333333,0
20,0,7,12,0,13,8,0,1,3,0,0,0.35,0.6,0,0.583333,0.65,1.210526,-2.877122,-6.528483,-8.399452,-14.842857,0
16,0,3,10,0,12,6,0,1,4,0,0,0.1875,0.625,0,0.3,0.75,1.066667,-5.118275,-7.756169,-8.651335,-7,0
24,3,8,10,0,17,14,3,2,2,0,0.125,0.333333,0.416667,0,0.8,0.708333,1,-3.925078,-12.747345,-10.674094,-17.604706,0
12,0,4,6,0,8,6,0,2,3,0,0,0.333333,0.5,0,0.666667,0.666667,1.181818,-2.518386,-3.239084,-3.222803,-4,0
11,0,4,6,0,9,5,0,1,2,0,0,0.363636,0.545455,0,0.666667,0.818182,1.1,-3.172531,-4.046895,-2.411939,-2,0
17,0,6,10,0,13,7,0,1,3,0,0,0.352941,0.588235,0,0.6,0.764706,1.1875,-1.75281,-2.846027,-2.862436,-7.628571,0
16,0,4,11,0,12,5,0,1,3,0,0,0.25,0.6875,0,0.363636,0.75,1,-1.485663,-3.437214,-4.018033,-11,0
16,0,5,10,0,13,6,0,2,4,0,0,0.3125,0.625,0,0.5,0.8125,1.066667,-1.320051,-3.296538,-6.222199,-10,0
12,0,5,6,0,10,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.833333,1,-2.401051,-4.997429,-4.941684,-3,0
13,0,4,8,0,11,5,0,1,2,0,0,0.307692,0.615385,0,0.5,0.846154,1,-4.349299,-6.231615,-6.906416,-3,0
14,0,4,8,0,11,6,0,1,2,0,0,0.285714,0.571429,0,0.5,0.785714,1,-4.346985,-6.434097,-6.846703,-6,0
15,0,4,10,0,11,5,0,1,3,0,0,0.266667,0.666667,0,0.4,0.733333,1.214286,-2.200335,-1.477288,0.436044,-2.888889,0
12,0,3,8,0,12,4,0,2,3,0,0,0.25,0.666667,0,0.375,1,1,-0.9349,-2.544403,-5.016723,-7,0
14,0,6,7,0,12,7,0,1,1,0,0,0.428571,0.5,0,0.857143,0.857143,1,-3.529851,-4.510549,-5.180557,-3.2,0
11,2,3,5,0,9,6,2,1,1,0,0.181818,0.272727,0.454545,0,0.6,0.818182,1,-1.439478,-6.601023,-5.903626,-3,0
12,0,3,8,0,11,4,0,1,3,0,0,0.25,0.666667,0,0.375,0.916667,1.090909,-2.427351,-3.801275,-3.772645,-6.333333,0
12,0,4,7,0,9,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.75,1.272727,-3.176959,-5.47565,-6.250445,-6,0
11,0,5,5,0,8,6,0,3,2,0,0,0.454545,0.454545,0,1,0.727273,1.1,-2.016839,-2.743738,-3.583915,-3,0
22,0,8,13,0,15,9,0,2,3,0,0,0.363636,0.590909,0,0.615385,0.681818,1.095238,-2.8307,-7.487646,-10.278662,-14,0
